Revenue
1545.42
Rack/Week,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
40,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
41,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,,,,
42,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
43,17,17,17,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,15,15,15,E,,15,15,15,E,7,7,7,7,E,,
44,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,16,16,16,16,E,17,17,17,E
45,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,,,,
46,5,5,5,5,E,5,5,5,5,E,5,5,5,5,E,,3,3,3,3,E,3,3,3,3,E,3,3,3,3,E,,,,,,,,,
47,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,,,,
48,15,15,15,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,16,16,16,16,E,,,16,16,16,16,E,16,16,16,16,E,17,17,17,E
49,8,8,8,8,8,8,8,8,8,E,8,8,8,8,8,8,8,8,8,E,,8,8,8,8,8,8,8,8,8,E,3,3,3,3,E,,,,
50,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,7,7,7,7,E,3,3,3,3,E,3,3,3,3,E,,16,16,16,16,E,17,17,17,E
